Timestamp,Namespace,Pod,CPU(m),RAM(Mi)
2026-02-11 16:21:46,default,validator-5c45f686bc-xh52r,35,32
2026-02-11 16:21:46,testing,contender-85bb797bc8-t27wl,45,46
2026-02-11 16:21:56,default,beacon-85cbbc7d7b-t2cbt,93,209
2026-02-11 16:21:56,default,el-584bddccc7-zndtx,12,49
2026-02-11 16:21:56,default,op-batcher-7ddcb69467-cvxjs,8,88
2026-02-11 16:21:56,default,op-geth-75f4676cdc-ffl7k,119,502
2026-02-11 16:21:56,default,op-node-58b7579566-2kvqz,29,180
2026-02-11 16:21:56,default,validator-5c45f686bc-xh52r,40,30
2026-02-11 16:21:56,testing,contender-85bb797bc8-t27wl,45,46
2026-02-11 16:22:06,default,beacon-85cbbc7d7b-t2cbt,93,209
2026-02-11 16:22:06,default,el-584bddccc7-zndtx,11,49
2026-02-11 16:22:06,default,op-batcher-7ddcb69467-cvxjs,12,94
2026-02-11 16:22:06,default,op-geth-75f4676cdc-ffl7k,122,503
2026-02-11 16:22:06,default,op-node-58b7579566-2kvqz,31,180
2026-02-11 16:22:06,default,validator-5c45f686bc-xh52r,37,29
2026-02-11 16:22:06,testing,contender-85bb797bc8-t27wl,45,53
